URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://fhir.et/core/ValueSet/syphilis-confirmatory-test-type-vs,0.9.0,active,,SyphilisConfirmatoryTestTypeVS,Confirmatory Syphilis Test Type ValueSet,"Value set for confirmatory syphilis test types","StructureDefinition/confirmatory-syphilis-test-observation","Internal"
http://fhir.et/core/ValueSet/syphilis-test-result-vs,0.9.0,active,,SyphilisTestResultVS,Syphilis Test Result,"","StructureDefinition/syphilis-testing-treatment-observation","Internal"
http://fhir.et/core/ValueSet/syphilis-test-type-vs,0.9.0,active,,SyphilisTestTypeVS,Syphilis Test Type Value Set,"Allowed syphilis test type values","StructureDefinition/syphilis-test-type-observation","Internal"
http://fhir.et/core/ValueSet/trichomonas-vaginalis-test-type-vs,0.9.0,active,,TrichomonasVaginalisTestTypeVS,Trichomonas vaginalis Test Type Value Set,"Allowed values for Trichomonas vaginalis test types","StructureDefinition/trichomonas-vaginalis-test-type-observation","Internal"
http://fhir.et/core/ValueSet/vmmc-adverse-event-severity-vs,0.9.0,active,,VMMCAdverseEventSeverityVS,VMMC Adverse Event Severity,"","StructureDefinition/vmmc-adverse-event-observation","Internal"
http://fhir.et/core/ValueSet/vmmc-adverse-event-timing-vs,0.9.0,active,,VMMCAdverseEventTimingVS,Timing of VMMC Adverse Event,"","StructureDefinition/vmmc-adverse-event-observation","Internal"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/HIVPatient,StructureDefinition/ETPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/HIVPatient,StructureDefinition/ETPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/hiv-partner-contact,StructureDefinition/HIVPatient,StructureDefinition/ETPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/appointment-cancellation-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1381",AppointmentCancellationReason,Appointment cancellation reason,"This example value set defines a set of reasons for the cancellation of an appointment.","StructureDefinition/hiv-followup-appointment","THO"
http://hl7.org/fhir/ValueSet/appointmentstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.484",AppointmentStatus,AppointmentStatus,"The free/busy status of an appointment.","StructureDefinition/hiv-followup-appointment","hl7.fhir.r4.core"
